invoice_id,stock_code,product_category,unit_price,quantity,customer_id,id,first_name,last_name,email,gender
271,WI00K2A1,Sports,49.28,11,87,87,Alexander,McNee,amcnee2e@webeden.co.uk,M
272,VBZNSG6O,Kids,85.36,43,70,70,Baily,Kwietek,bkwietek1x@shutterfly.com,M
273,CU53HIJT,Health,42.02,1,77,77,Drusy,Dalbey,ddalbey24@ebay.co.uk,F
274,XGI6AA9B,Automotive,9.81,20,56,56,Tristan,Messer,tmesser1j@infoseek.co.jp,M
275,2YIK8FO6,Health,85.02,70,16,16,Donetta,Dantesia,ddantesiaf@meetup.com,F
276,2VRRM5O5,Kids,143.94,64,80,80,Corine,Windaybank,cwindaybank27@soup.io,F
277,C4MWT4BM,Automotive,38.48,56,122,122,Rosina,Tawton,rtawton3d@psu.edu,F
278,94R91HTP,Outdoors,100.50,96,153,153,Ferrell,Barrowcliff,fbarrowcliff48@vimeo.com,M
279,RO0NRVS2,Computers,143.91,7,80,80,Corine,Windaybank,cwindaybank27@soup.io,F
280,1HRHZJKN,Tools,135.04,66,155,155,Gabe,Lissenden,glissenden4a@miibeian.gov.cn,M
281,6UQM6TW8,Sports,61.54,70,204,204,Yorker,Dufaire,ydufaire5n@hostgator.com,M
282,8OMW5LIY,Automotive,77.72,42,128,128,Lissie,Beranek,lberanek3j@shop-pro.jp,F
283,SCE4DO5Y,Outdoors,58.99,68,194,194,Romy,Johnsson,rjohnsson5d@guardian.co.uk,F
284,DGT1T1AZ,Jewelry,61.17,78,129,129,Berenice,Trillo,btrillo3k@bbc.co.uk,F
285,YWLNFJHY,Computers,91.59,38,233,233,Jesselyn,Deeming,jdeeming6g@canalblog.com,F
286,FVIW2Q57,Electronics,43.30,39,236,236,Mala,Welbrock,mwelbrock6j@accuweather.com,F
287,0MJ5S4JN,Automotive,112.83,23,44,44,Maje,Hairsnape,mhairsnape17@comsenz.com,M
288,DTEFTEF0,Health,64.65,57,115,115,Hanan,Hamlen,hhamlen36@loc.gov,M
289,GAA9LF98,Shoes,92.88,46,179,179,Annalee,Spriddle,aspriddle4y@ox.ac.uk,F
290,GJCH9FKZ,Outdoors,42.08,65,222,222,Kylie,Allen,kallen65@sourceforge.net,M
291,7053N7Z4,Garden,10.31,40,42,42,Karen,Jura,kjura15@wunderground.com,F
292,DSVD6ZV5,Baby,85.72,32,176,176,Codi,MacAlaster,cmacalaster4v@creativecommons.org,F
293,DREGGGWC,Grocery,33.83,2,225,225,Diena,Patriche,dpatriche68@alibaba.com,F
294,HTWOP2PX,Games,118.66,57,249,249,Edie,Honeywood,ehoneywood6w@hud.gov,F
295,KKX95MG7,Garden,47.53,77,215,215,Jedediah,Camelli,jcamelli5y@foxnews.com,M
296,I54RSQ2R,Tools,107.84,7,10,10,Karrah,Cunah,kcunah9@feedburner.com,F
297,PRREOZBZ,Sports,66.78,95,36,36,Morris,Straneo,mstraneoz@rambler.ru,M
298,6T9I7ANW,Music,14.23,93,202,202,Salaidh,De Ruggero,sderuggero5l@howstuffworks.com,F
299,23KVBBRJ,Tools,59.18,98,203,203,Leland,Flook,lflook5m@barnesandnoble.com,F
300,H7C26R00,Clothing,99.88,88,86,86,Shanda,Brymner,sbrymner2d@ebay.com,F
301,EYX46KG6,Clothing,40.71,94,31,31,Evvie,Greedy,egreedyu@sun.com,F
302,LDC4YFZ3,Home,43.88,76,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
303,RICV4G2Q,Shoes,131.01,5,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
304,5NUIEQ2E,Shoes,102.24,67,5,5,Kylie,Quinane,kquinane4@businesswire.com,F
305,4DDYN2V2,Kids,114.82,13,250,250,Monte,Rowlett,mrowlett6x@friendfeed.com,M
306,9UMB83D2,Health,100.82,27,75,75,Cassandry,Fellnee,cfellnee22@mayoclinic.com,F
307,SM8J0HPK,Beauty,70.69,95,168,168,Hort,Arnold,harnold4n@google.co.uk,M
308,CR7C062Q,Clothing,112.48,5,97,97,Trenton,Tarburn,ttarburn2o@1und1.de,M
309,LY71X2UU,Toys,71.91,47,50,50,Sonia,Berger,sberger1d@arstechnica.com,F
310,QLEMDLTC,Grocery,72.55,92,147,147,Charley,McCollum,cmccollum42@about.com,M
311,868M12NY,Home,97.14,96,56,56,Tristan,Messer,tmesser1j@infoseek.co.jp,M
312,4T5E6V71,Baby,16.13,30,84,84,Whitman,Orrill,worrill2b@nytimes.com,M
313,6TS8FZJ0,Automotive,26.90,58,36,36,Morris,Straneo,mstraneoz@rambler.ru,M
314,WFT8ZSJA,Baby,135.70,1,234,234,Mariann,Oguz,moguz6h@naver.com,F
315,3HAPX7HC,Sports,19.47,46,66,66,Gib,Spearman,gspearman1t@hostgator.com,M
316,ED5YF02W,Kids,61.38,38,205,205,Javier,Willmett,jwillmett5o@people.com.cn,M
317,N0GYIL1Q,Movies,23.97,14,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
318,NRFSU7NS,Baby,55.40,7,4,4,Rodge,Marchington,rmarchington3@thetimes.co.uk,M
319,4EFJ9V91,Tools,128.00,90,72,72,Shellysheldon,Fahrenbacher,sfahrenbacher1z@huffingtonpost.com,M
320,5GG7GS1X,Outdoors,10.99,55,127,127,Randie,Litzmann,rlitzmann3i@usatoday.com,F
321,JUP1DLVM,Shoes,19.53,1,87,87,Alexander,McNee,amcnee2e@webeden.co.uk,M
322,0Y3VIHCW,Home,93.31,61,99,99,Alva,Cornbill,acornbill2q@sina.com.cn,M
323,KE6ESK18,Baby,55.28,93,41,41,Jasen,Pickett,jpickett14@techcrunch.com,M
324,VE1YC8FP,Industrial,113.45,58,39,39,Morgun,Cotesford,mcotesford12@yahoo.com,M
325,TCX9ENOL,Garden,118.16,64,103,103,Abey,Fortescue,afortescue2u@samsung.com,M
326,JTQMN4WG,Garden,117.84,86,196,196,Alec,Hanretty,ahanretty5f@webeden.co.uk,M
327,GDB939GA,Grocery,15.21,77,52,52,Constantin,Simmonds,csimmonds1f@homestead.com,M
328,NEFY7GDZ,Tools,34.48,71,10,10,Karrah,Cunah,kcunah9@feedburner.com,F
329,3W31CWU9,Books,17.74,2,143,143,Bryana,Eburah,beburah3y@nasa.gov,F
330,KXNV6BBB,Tools,147.29,43,51,51,Reade,Bouzek,rbouzek1e@pbs.org,M
331,100A41TR,Clothing,126.52,49,39,39,Morgun,Cotesford,mcotesford12@yahoo.com,M
332,09QED4BW,Industrial,61.80,39,121,121,Ottilie,Maffeo,omaffeo3c@un.org,F
333,DCT8S2ET,Garden,34.27,93,38,38,Johny,Oldacre,joldacre11@hatena.ne.jp,M
334,CQE8QKTT,Jewelry,109.13,14,218,218,Hewe,Thing,hthing61@oakley.com,M
335,H2R7ZB86,Home,85.58,76,84,84,Whitman,Orrill,worrill2b@nytimes.com,M
336,8MB3TSCJ,Automotive,76.11,63,80,80,Corine,Windaybank,cwindaybank27@soup.io,F
337,LRZF2BMW,Health,77.19,22,217,217,Alta,Bernardin,abernardin60@theglobeandmail.com,F
338,CO6C7I6A,Home,33.39,5,159,159,Ben,Heinritz,bheinritz4e@slate.com,M
339,GCN917NZ,Jewelry,6.06,34,179,179,Annalee,Spriddle,aspriddle4y@ox.ac.uk,F
340,O3A1UZ31,Grocery,65.39,2,45,45,Marice,Epps,mepps18@netscape.com,F
341,MWEU7EVR,Movies,76.34,51,153,153,Ferrell,Barrowcliff,fbarrowcliff48@vimeo.com,M
342,4YZ8R9HS,Games,74.01,95,15,15,Almire,Guice,aguicee@diigo.com,F
343,IYVYMQ8O,Computers,101.95,76,165,165,Erick,Peggrem,epeggrem4k@dropbox.com,M
344,XE73CTVO,Shoes,111.02,5,236,236,Mala,Welbrock,mwelbrock6j@accuweather.com,F
345,6HPHE9PO,Tools,98.56,95,219,219,Brade,Chatburn,bchatburn62@domainmarket.com,M
346,W2721N41,Garden,132.17,85,100,100,Kristen,Axtonne,kaxtonne2r@engadget.com,F
347,D7K7Q2SK,Electronics,71.52,55,51,51,Reade,Bouzek,rbouzek1e@pbs.org,M
348,XRCZ7FN2,Industrial,108.73,4,108,108,Traver,Morris,tmorris2z@state.gov,M
349,MYQXKAGR,Baby,111.88,11,90,90,Clareta,Wilcocke,cwilcocke2h@g.co,F
350,D0R5F8V2,Electronics,145.27,69,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
351,4K4FKP4B,Kids,31.16,73,185,185,Bianca,Topper,btopper54@tmall.com,F
352,2UDE4PD0,Outdoors,111.51,88,144,144,Adria,Miners,aminers3z@comsenz.com,F
353,Z2JHZ9IM,Books,77.55,32,101,101,Zorine,Towson,ztowson2s@symantec.com,F
354,3UT7ZLF1,Kids,81.09,87,245,245,Ichabod,Cully,icully6s@mapquest.com,M
355,R4ALRJEK,Books,69.06,23,203,203,Leland,Flook,lflook5m@barnesandnoble.com,F
356,YYTFJYEM,Kids,121.02,22,204,204,Yorker,Dufaire,ydufaire5n@hostgator.com,M
357,SXU4OUU4,Music,108.30,66,44,44,Maje,Hairsnape,mhairsnape17@comsenz.com,M
358,4Y0C75SU,Toys,46.07,6,64,64,Rae,Hubberstey,rhubberstey1r@jalbum.net,F
359,6F4273AR,Automotive,36.01,12,106,106,Gabbi,Gribben,ggribben2x@php.net,F
360,8FB4FTY0,Clothing,124.27,81,206,206,Vitoria,McRinn,vmcrinn5p@canalblog.com,F
361,K1TBH2LQ,Baby,41.38,74,176,176,Codi,MacAlaster,cmacalaster4v@creativecommons.org,F
362,9P5UNITL,Music,66.76,89,39,39,Morgun,Cotesford,mcotesford12@yahoo.com,M
363,5CN8C6KA,Computers,43.52,25,16,16,Donetta,Dantesia,ddantesiaf@meetup.com,F
364,JE9JLH1Q,Home,84.78,75,66,66,Gib,Spearman,gspearman1t@hostgator.com,M
365,1T7UYZEG,Books,58.75,1,238,238,Nil,Emanueli,nemanueli6l@ibm.com,M
366,E7SPVX77,Baby,20.22,19,66,66,Gib,Spearman,gspearman1t@hostgator.com,M
367,LTHEBZYG,Sports,81.57,6,67,67,Inglebert,Marzella,imarzella1u@phpbb.com,M
368,JL3CAZ3M,Electronics,118.22,24,248,248,Allan,Hedgecock,ahedgecock6v@51.la,M
369,TM6UE8LF,Baby,12.83,99,109,109,Terrence,Tinmouth,ttinmouth30@cdbaby.com,M
370,I1UFX1UE,Tools,105.18,53,48,48,Ira,Scothron,iscothron1b@ehow.com,F
371,DHEJCTKB,Outdoors,108.01,47,130,130,Honor,Sekulla,hsekulla3l@vistaprint.com,F
372,KOHPLWJI,Tools,149.14,36,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
373,CAKCHAYV,Music,144.31,64,115,115,Hanan,Hamlen,hhamlen36@loc.gov,M
374,X8D4TOLV,Toys,76.34,65,21,21,Nicolais,Andreone,nandreonek@eventbrite.com,M
375,NQRCSKJK,Sports,87.09,20,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
376,YJ2BUU7R,Books,36.68,10,110,110,Georges,Sinfield,gsinfield31@about.me,M
377,8NZ0ZOGD,Health,46.20,5,114,114,Bard,Maciejewski,bmaciejewski35@blogs.com,M
378,UNLQS0Z4,Industrial,12.17,27,118,118,Latisha,Jiroutka,ljiroutka39@mac.com,F
379,DRY2PK4Y,Automotive,94.59,53,7,7,Prince,Jozwiak,pjozwiak6@slideshare.net,M
380,BEQ9DACR,Electronics,136.07,54,43,43,Dynah,Petchey,dpetchey16@prnewswire.com,F
381,SJTJPK7S,Beauty,145.47,96,164,164,Maddie,Shawyers,mshawyers4j@examiner.com,M
382,RYZ5D59N,Tools,107.26,7,117,117,Clarisse,Parell,cparell38@newyorker.com,F
383,E5N08B1E,Tools,56.66,92,110,110,Georges,Sinfield,gsinfield31@about.me,M
384,QXJ7Y2KT,Toys,86.42,49,117,117,Clarisse,Parell,cparell38@newyorker.com,F
385,MIVPDLK9,Sports,104.54,15,237,237,Pooh,Schwerin,pschwerin6k@dmoz.org,M
386,33CS9EW1,Automotive,131.78,8,127,127,Randie,Litzmann,rlitzmann3i@usatoday.com,F
387,XJK5KQ3Z,Movies,143.91,3,226,226,Tremaine,Marchello,tmarchello69@huffingtonpost.com,M
388,8YA8VNPZ,Grocery,34.15,24,201,201,Bord,Theobald,btheobald5k@sakura.ne.jp,M
389,BO0UIGN4,Outdoors,91.52,24,225,225,Diena,Patriche,dpatriche68@alibaba.com,F
390,THQC2ZH5,Garden,123.86,2,36,36,Morris,Straneo,mstraneoz@rambler.ru,M
391,5JR1QEMS,Toys,24.62,71,117,117,Clarisse,Parell,cparell38@newyorker.com,F
392,J3VB3ISV,Garden,43.20,71,91,91,Corina,Etoile,cetoile2i@google.pl,F
393,6ZTXNKCF,Automotive,57.90,45,66,66,Gib,Spearman,gspearman1t@hostgator.com,M
394,14J664GE,Health,5.60,14,73,73,Shawn,Kleehuhler,skleehuhler20@google.com.br,F
395,I2NSSVBT,Health,10.44,77,143,143,Bryana,Eburah,beburah3y@nasa.gov,F
396,ZXX43PUG,Automotive,61.13,30,187,187,Rozelle,Huntley,rhuntley56@wikimedia.org,F
397,CF73DQHL,Movies,63.20,79,25,25,Malena,Chapelhow,mchapelhowo@google.com.au,F
398,CLQKBEX1,Games,93.23,56,146,146,Gard,Youens,gyouens41@csmonitor.com,M
399,V7GCB25A,Toys,79.66,85,230,230,Lefty,Ogus,logus6d@ask.com,M
400,3GOYTZBB,Automotive,29.98,57,5,5,Kylie,Quinane,kquinane4@businesswire.com,F
401,7BG3WKXR,Jewelry,64.80,92,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
402,Z2WB9M8B,Toys,82.40,62,8,8,Stephine,Cogzell,scogzell7@dmoz.org,F
403,SLGPUT1R,Computers,133.82,53,128,128,Lissie,Beranek,lberanek3j@shop-pro.jp,F
404,D0ESP8J7,Tools,50.99,63,21,21,Nicolais,Andreone,nandreonek@eventbrite.com,M
405,WAMNYUKB,Music,22.17,99,237,237,Pooh,Schwerin,pschwerin6k@dmoz.org,M
406,SZIAHLAO,Industrial,74.18,91,176,176,Codi,MacAlaster,cmacalaster4v@creativecommons.org,F
407,8K5J5KLD,Automotive,53.57,38,65,65,Farrell,Telling,ftelling1s@eventbrite.com,M
408,5I8T70QG,Electronics,81.23,11,14,14,Bliss,Rouchy,brouchyd@instagram.com,F
409,KORCKM02,Automotive,66.64,16,163,163,Dael,Chown,dchown4i@cisco.com,F
410,UAF3J4WI,Jewelry,83.13,28,67,67,Inglebert,Marzella,imarzella1u@phpbb.com,M
411,S3IFPT3L,Games,16.40,51,180,180,Clary,Linnett,clinnett4z@cpanel.net,F
412,C3QWDV9U,Computers,33.40,22,46,46,Devondra,Stock,dstock19@nationalgeographic.com,F
413,Q011YL9E,Games,71.08,55,117,117,Clarisse,Parell,cparell38@newyorker.com,F
414,QEERDH6M,Movies,37.44,24,93,93,Jacky,Lanceley,jlanceley2k@psu.edu,F
415,OTFR05FW,Music,148.84,60,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
416,QIG2IK0A,Beauty,8.52,72,34,34,Aurelea,Paterson,apatersonx@goo.ne.jp,F
417,AGJOZRU2,Books,42.34,36,11,11,West,Caccavale,wcaccavalea@e-recht24.de,M
418,OGFCUB38,Tools,139.21,64,26,26,Willamina,Calles,wcallesp@ted.com,F
419,EPRTME3I,Industrial,10.78,21,147,147,Charley,McCollum,cmccollum42@about.com,M
420,QN2BMSSN,Jewelry,70.43,80,44,44,Maje,Hairsnape,mhairsnape17@comsenz.com,M
421,O26T4ZGD,Beauty,21.64,46,210,210,Budd,Seekings,bseekings5t@gnu.org,M
422,NYB0UYRP,Clothing,148.97,45,230,230,Lefty,Ogus,logus6d@ask.com,M
423,63LCWU3V,Industrial,81.54,53,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
424,PXNDX1MQ,Baby,15.52,3,151,151,Monah,Quick,mquick46@t.co,F
425,PJ6LBKEK,Kids,59.22,55,119,119,Glenden,Vipan,gvipan3a@topsy.com,M
426,XAH73PAN,Garden,131.38,92,165,165,Erick,Peggrem,epeggrem4k@dropbox.com,M
427,XFKZJ1JY,Garden,105.59,26,113,113,Agustin,Guterson,aguterson34@princeton.edu,M
428,F9V29M4Y,Industrial,118.33,53,207,207,Dana,Grogan,dgrogan5q@google.ru,M
429,82GCWBTY,Electronics,138.09,18,122,122,Rosina,Tawton,rtawton3d@psu.edu,F
430,Q4R725JY,Electronics,6.40,10,32,32,Tess,Grzegorczyk,tgrzegorczykv@nps.gov,F
431,28YQ0MOA,Industrial,14.91,47,155,155,Gabe,Lissenden,glissenden4a@miibeian.gov.cn,M
432,2N59EB51,Shoes,25.37,45,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
433,HC3NOQVD,Grocery,7.48,38,140,140,Ameline,Gionettitti,agionettitti3v@virginia.edu,F
434,DEKNI32X,Outdoors,145.27,81,166,166,Heddi,Condliffe,hcondliffe4l@house.gov,F
435,197337KU,Automotive,103.36,30,128,128,Lissie,Beranek,lberanek3j@shop-pro.jp,F
436,PR2AC864,Toys,145.06,46,89,89,Gus,Wilne,gwilne2g@arstechnica.com,F
437,G566LWG8,Shoes,113.16,32,167,167,Felice,Barszczewski,fbarszczewski4m@creativecommons.org,M
438,5IRTBLIH,Kids,101.30,74,132,132,Tedd,Oloshkin,toloshkin3n@yellowpages.com,M
439,SWMPDDTJ,Music,82.54,57,218,218,Hewe,Thing,hthing61@oakley.com,M
440,IV6SJFVR,Industrial,63.49,79,53,53,Valentia,Brauns,vbrauns1g@unc.edu,F
441,LZQCI2MB,Music,84.00,82,4,4,Rodge,Marchington,rmarchington3@thetimes.co.uk,M
442,RABB9Z0H,Electronics,82.42,63,180,180,Clary,Linnett,clinnett4z@cpanel.net,F
443,9OKENARD,Jewelry,63.63,86,90,90,Clareta,Wilcocke,cwilcocke2h@g.co,F
444,JXX0W68R,Grocery,149.93,23,176,176,Codi,MacAlaster,cmacalaster4v@creativecommons.org,F
445,F7FI79KU,Books,21.77,80,188,188,Nadiya,Eldredge,neldredge57@bloomberg.com,F
446,FCVYLNB3,Computers,20.25,93,21,21,Nicolais,Andreone,nandreonek@eventbrite.com,M
447,JCT3GECT,Clothing,17.77,60,193,193,Shane,Argontt,sargontt5c@stumbleupon.com,M
448,SU3FWMDV,Books,126.33,83,85,85,Joana,Bercevelo,jbercevelo2c@berkeley.edu,F
449,D8RDTBAZ,Health,138.87,46,216,216,Marthena,Tissington,mtissington5z@admin.ch,F
450,ESCJCXFB,Baby,12.02,74,195,195,Bathsheba,Coppins,bcoppins5e@oaic.gov.au,F
451,D4P4E0KT,Computers,26.50,38,244,244,Colby,Pinnijar,cpinnijar6r@facebook.com,M
452,1XZETURC,Shoes,30.96,33,123,123,Ardra,Hawford,ahawford3e@wufoo.com,F
453,0A03KV4H,Movies,89.05,35,66,66,Gib,Spearman,gspearman1t@hostgator.com,M
454,7GTEDMV9,Grocery,147.60,1,239,239,Latashia,Pitkins,lpitkins6m@vimeo.com,F
455,07J7T0EL,Sports,72.00,74,184,184,Prentice,Bossom,pbossom53@examiner.com,M
456,03OPKTYM,Books,131.75,42,31,31,Evvie,Greedy,egreedyu@sun.com,F
457,8BO53OW1,Tools,59.09,77,224,224,Anatollo,Give,agive67@ibm.com,M
458,7OEIDR15,Music,47.79,44,48,48,Ira,Scothron,iscothron1b@ehow.com,F
459,7D38PFO4,Shoes,146.91,56,48,48,Ira,Scothron,iscothron1b@ehow.com,F
460,I1JXL72R,Industrial,79.09,75,44,44,Maje,Hairsnape,mhairsnape17@comsenz.com,M
461,TF6E5H95,Movies,147.84,32,54,54,Biron,Gandar,bgandar1h@nationalgeographic.com,M
462,PIUVYKLK,Home,126.26,72,61,61,Ilyssa,Hanlin,ihanlin1o@mysql.com,F
463,T6SKJU3O,Toys,32.08,12,215,215,Jedediah,Camelli,jcamelli5y@foxnews.com,M
464,6PCL6QEI,Beauty,33.90,12,152,152,Alonzo,Stoller,astoller47@omniture.com,M
465,DPXYWO5N,Home,106.80,37,187,187,Rozelle,Huntley,rhuntley56@wikimedia.org,F
466,O4UV2DTK,Home,77.34,61,51,51,Reade,Bouzek,rbouzek1e@pbs.org,M
467,Q9YG4AL1,Home,47.53,56,5,5,Kylie,Quinane,kquinane4@businesswire.com,F
468,E5QHAT8H,Industrial,54.87,85,228,228,Lydia,Hollyar,lhollyar6b@flavors.me,F
469,B2ML7ZJ6,Outdoors,12.80,81,149,149,Falito,Volonte,fvolonte44@google.co.jp,M
470,B09NKUM2,Computers,140.41,50,206,206,Vitoria,McRinn,vmcrinn5p@canalblog.com,F
471,LSRNSYMN,Industrial,97.75,83,107,107,Boigie,Resdale,bresdale2y@is.gd,M
472,25PGJ6DL,Jewelry,74.52,79,182,182,Ula,Goodliff,ugoodliff51@barnesandnoble.com,F
473,PVLBU7L0,Outdoors,100.74,7,125,125,Carree,MacAiline,cmacailine3g@telegraph.co.uk,F
474,0KMZ3NGX,Health,138.61,16,73,73,Shawn,Kleehuhler,skleehuhler20@google.com.br,F
475,CEWVNILY,Music,130.09,21,27,27,Olag,Kindread,okindreadq@statcounter.com,M
476,QDN1FLJF,Baby,65.56,14,70,70,Baily,Kwietek,bkwietek1x@shutterfly.com,M
477,NSYXNULH,Clothing,140.37,78,95,95,Nehemiah,Myott,nmyott2m@wikimedia.org,M
478,TZU5L8H6,Books,48.71,14,132,132,Tedd,Oloshkin,toloshkin3n@yellowpages.com,M
479,0WIU3F74,Baby,25.36,79,141,141,Henka,Carrivick,hcarrivick3w@wordpress.com,F
480,JZ856R7D,Tools,87.13,29,221,221,Tristan,Brammar,tbrammar64@xinhuanet.com,M
481,B9Y8OJ8A,Kids,44.17,24,68,68,Goober,Fishly,gfishly1v@who.int,M
482,V203PDN0,Tools,47.38,18,228,228,Lydia,Hollyar,lhollyar6b@flavors.me,F
483,XO92G1E7,Kids,56.25,81,45,45,Marice,Epps,mepps18@netscape.com,F
484,YQ1FT1JT,Baby,17.01,3,43,43,Dynah,Petchey,dpetchey16@prnewswire.com,F
485,ELBQG8DY,Music,136.26,13,31,31,Evvie,Greedy,egreedyu@sun.com,F
486,ZSMWG8OT,Books,132.11,88,79,79,Justis,Girault,jgirault26@ning.com,M
487,D91BC5C8,Music,42.07,58,122,122,Rosina,Tawton,rtawton3d@psu.edu,F
488,U6EHF5YX,Shoes,84.77,1,244,244,Colby,Pinnijar,cpinnijar6r@facebook.com,M
489,H6WO4TWE,Books,147.95,28,207,207,Dana,Grogan,dgrogan5q@google.ru,M
490,V92Z1AEO,Music,145.97,16,19,19,Russell,Filoniere,rfilonierei@amazon.de,M
491,T9M4Q4V2,Tools,21.57,46,150,150,Barthel,Isaak,bisaak45@freewebs.com,M
492,BZU7ZPQX,Beauty,126.50,69,225,225,Diena,Patriche,dpatriche68@alibaba.com,F
493,5QMWLVAJ,Books,134.47,86,196,196,Alec,Hanretty,ahanretty5f@webeden.co.uk,M
494,RH2UNHYQ,Baby,132.85,89,60,60,Jody,Redmell,jredmell1n@360.cn,F
495,A10SSAF0,Music,30.35,46,3,3,Kiele,McQuaker,kmcquaker2@ca.gov,F
496,V10CDGHP,Jewelry,94.29,62,48,48,Ira,Scothron,iscothron1b@ehow.com,F
497,FVTD6OHD,Movies,43.05,95,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
498,GBGY12FT,Clothing,28.51,27,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
499,FPICPDWU,Electronics,128.52,47,49,49,Salomone,Hitcham,shitcham1c@wix.com,M
500,P3V3QQMR,Outdoors,74.92,30,43,43,Dynah,Petchey,dpetchey16@prnewswire.com,F
501,JXA0HX55,Grocery,45.79,35,89,89,Gus,Wilne,gwilne2g@arstechnica.com,F
502,86W34G47,Grocery,42.21,95,182,182,Ula,Goodliff,ugoodliff51@barnesandnoble.com,F
503,34X3SD06,Books,40.48,22,77,77,Drusy,Dalbey,ddalbey24@ebay.co.uk,F
504,FQDHCXV7,Garden,31.87,57,170,170,Gustave,Scown,gscown4p@dot.gov,M
505,RZ2O8CCL,Toys,105.12,79,231,231,Quentin,Foard,qfoard6e@imgur.com,M
506,AXQTPFMC,Automotive,74.04,1,194,194,Romy,Johnsson,rjohnsson5d@guardian.co.uk,F
507,LCYD6HHF,Health,97.11,24,27,27,Olag,Kindread,okindreadq@statcounter.com,M
508,G4AAW3BF,Electronics,143.91,83,60,60,Jody,Redmell,jredmell1n@360.cn,F
509,DT03Q4KD,Grocery,60.37,56,148,148,Aubrie,Rubinovitch,arubinovitch43@utexas.edu,F
510,W9MTNOJL,Tools,145.35,62,199,199,Roz,MacCook,rmaccook5i@seesaa.net,F
511,UYQXZWJZ,Garden,97.95,24,196,196,Alec,Hanretty,ahanretty5f@webeden.co.uk,M
512,VUBJ9WMU,Automotive,122.04,23,235,235,Winna,Ashelford,washelford6i@comcast.net,F
513,60PHJCPT,Tools,101.85,36,169,169,Findley,Bolsteridge,fbolsteridge4o@posterous.com,M
514,30B22OI9,Toys,120.95,88,105,105,Elizabet,Paskins,epaskins2w@techcrunch.com,F
515,PGC7DMB0,Clothing,70.89,52,198,198,Kiley,Baribal,kbaribal5h@webmd.com,M
516,OKGXPJ35,Tools,22.08,46,88,88,Kyle,Sawney,ksawney2f@si.edu,F
517,FR8I69OX,Electronics,80.39,2,6,6,Freda,Coppeard,fcoppeard5@deviantart.com,F
518,NHU6MT47,Jewelry,42.87,69,145,145,Kristoforo,Alti,kalti40@biblegateway.com,M
519,QK645URS,Toys,102.26,67,77,77,Drusy,Dalbey,ddalbey24@ebay.co.uk,F
520,G121N6MU,Music,69.80,96,71,71,Aleksandr,Cavalier,acavalier1y@amazon.com,M
521,1QQ66TSN,Garden,110.60,81,56,56,Tristan,Messer,tmesser1j@infoseek.co.jp,M
522,5CWZMJGE,Health,121.91,93,194,194,Romy,Johnsson,rjohnsson5d@guardian.co.uk,F
523,E84UGX4M,Jewelry,71.40,47,36,36,Morris,Straneo,mstraneoz@rambler.ru,M
524,9VW8KT9S,Health,43.35,6,47,47,Helen-elizabeth,Pargiter,hpargiter1a@imageshack.us,F
525,I49I2YBE,Garden,20.77,98,119,119,Glenden,Vipan,gvipan3a@topsy.com,M
526,LL7RKJ36,Movies,105.47,14,120,120,Felix,Shailer,fshailer3b@squarespace.com,M
527,D79UNBBH,Electronics,7.55,54,157,157,Forrester,Bowmer,fbowmer4c@uol.com.br,M
528,KV4E54IO,Beauty,49.41,71,240,240,Darb,Johannesson,djohannesson6n@princeton.edu,M
529,4SY0HLER,Industrial,76.23,25,235,235,Winna,Ashelford,washelford6i@comcast.net,F
530,3XWGUAGT,Books,95.58,78,188,188,Nadiya,Eldredge,neldredge57@bloomberg.com,F
531,7AOFRKM5,Automotive,30.59,61,86,86,Shanda,Brymner,sbrymner2d@ebay.com,F
532,8U6GTZB3,Electronics,8.53,16,173,173,Sharleen,Sambals,ssambals4s@t-online.de,F
533,6C2RGZIL,Baby,21.68,31,159,159,Ben,Heinritz,bheinritz4e@slate.com,M
534,YVIXTVI1,Computers,12.56,11,53,53,Valentia,Brauns,vbrauns1g@unc.edu,F
535,FLTYR7JX,Automotive,109.37,43,248,248,Allan,Hedgecock,ahedgecock6v@51.la,M
536,99GLIE5F,Clothing,144.35,12,23,23,Perice,De Ortega,pdeortegam@lycos.com,M
537,AKCN4UC6,Games,37.08,54,55,55,Gage,Melsome,gmelsome1i@google.es,M
538,BUHBO4IM,Games,110.68,91,175,175,Chiquita,Lotwich,clotwich4u@1und1.de,F
539,ATQZY1SY,Electronics,142.85,43,69,69,Ree,Semken,rsemken1w@t-online.de,F
540,3KF7NA43,Movies,22.49,60,77,77,Drusy,Dalbey,ddalbey24@ebay.co.uk,F
